    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     521       -1012.8773        4928.2438         616.0809         713.7623         888.4264         246.0538        -119.2045          -2.9888        -238.2933
     522       -1012.8774        4928.2438         616.6032         711.5846         889.2754         248.9497        -120.0004           0.5435        -239.4882
     523       -1012.8776        4928.2438         616.8579         710.3908         889.7715         250.4113        -120.1767           2.2101        -239.9773
     524       -1012.8779        4928.2438         616.7403         711.4730         889.5741         249.1738        -119.3082           0.4901        -239.2517
     525       -1012.8781        4928.2438         616.4199         714.5207         888.8160         245.9229        -117.7940          -3.4420        -237.8166
     526       -1012.8784        4928.2438         616.4141         716.5679         888.4209         244.2534        -117.0763          -4.7949        -237.3980
     527       -1012.8788        4928.2438         617.1628         714.9813         889.4607         247.0464        -117.9498          -0.5575        -238.9195
     528       -1012.8792        4928.2438         618.4638         712.5853         891.7416         251.0646        -118.5885           3.6111        -240.1402
     529       -1012.8799        4928.2438         619.4550         715.7367         893.1890         249.4393        -116.6958          -0.4444        -238.3961
     530       -1012.8806        4928.2438         620.1628         719.3832         893.6271         247.4780        -115.8336          -2.1501        -238.0141
     531       -1012.8815        4928.2438         620.8304         713.5608         895.8316         253.0989        -118.0969           6.6082        -240.8902
     532       -1012.8824        4928.2438         620.2785         717.4227         896.5343         246.8784        -114.3518          -3.3206        -236.3166
     533       -1012.8837        4928.2438         621.8831         713.4401         897.6008         254.6084        -120.0157          14.3008        -243.4247
     534       -1012.8849        4928.2438         621.1994         722.3460         902.1409         239.1112        -106.2239         -21.6292        -226.2716
     535       -1012.8854        4928.2438         625.6687         699.9178         896.7765         280.3118        -140.2128          75.8076        -268.6191
     536       -1012.8868        4928.2438         621.7393         717.4911         899.8641         247.8627        -114.7494           4.7833        -237.0289
     537       -1012.8868        4928.2438         621.8129         717.1830         900.0189         248.2369        -114.8361           5.1623        -237.1264
     538       -1012.8868        4928.2438         621.9374         716.6483         900.2822         248.8816        -114.9868           5.8226        -237.3011
     539       -1012.8868        4928.2438         622.1101         716.0794         900.6030         249.6480        -115.1540           6.5501        -237.4865
     540       -1012.8868        4928.2438         622.2706         715.6515         900.8704         250.2900        -115.2591           7.1369        -237.6139
     541       -1012.8870        4928.2438         622.4097         715.5519         901.0298         250.6474        -115.2599           7.3774        -237.6339
     542       -1012.8870        4928.2438         622.4958         715.8396         901.0193         250.6285        -115.1420           7.2163        -237.5254
     543       -1012.8871        4928.2438         622.5389         716.4380         900.8691         250.3095        -114.9419           6.7474        -237.3312
     544       -1012.8871        4928.2438         622.5167         717.2009         900.5808         249.7682        -114.7012           6.1510        -237.0912
     545       -1012.8873        4928.2438         622.4492         717.7795         900.2550         249.3130        -114.5158           5.8139        -236.9161
     546       -1012.8875        4928.2438         622.3566         717.7519         900.0330         249.2850        -114.4846           6.1186        -236.9081
     547       -1012.8876        4928.2438         622.2633         717.0667         899.9841         249.7391        -114.5792           7.0244        -237.0269
     548       -1012.8878        4928.2438         622.1501         716.3186         899.9897         250.1419        -114.5863           7.7913        -237.0385
     549       -1012.8881        4928.2438         622.0026         716.4811         899.7737         249.7529        -114.2691           7.5761        -236.6990
     550       -1012.8884        4928.2438         621.8934         717.5345         899.3408         248.8048        -113.8214           6.8951        -236.2471
     551       -1012.8888        4928.2438         621.9337         717.7222         899.2324         248.8465        -113.7641           7.6219        -236.2437
     552       -1012.8894        4928.2438         622.0204         716.6060         899.6481         249.8070        -113.7683           9.0730        -236.3220
     553       -1012.8900        4928.2438         621.8179         717.1098         899.4720         248.8721        -112.9971           8.1927        -235.6175
     554       -1012.8907        4928.2438         621.6245         717.2062         898.9944         248.6728        -112.9928           9.6508        -235.8967
     555       -1012.8917        4928.2438         621.7084         715.5289         899.9899         249.6065        -112.2811          10.4051        -235.3829
     556       -1012.8928        4928.2438         621.8449         719.6266         898.5162         247.3919        -111.8261          10.8113        -235.5124
     557       -1012.8940        4928.2438         622.9365         706.9450         905.2552         256.6091        -110.8310          16.0908        -234.5187
     558       -1012.8951        4928.2438         620.5728         758.8980         881.4520         221.3683        -109.6667          -0.1449        -235.4325
     559       -1012.8914        4928.2438         634.2394         577.2211         968.7777         356.7193        -113.6378          80.4656        -235.4114
     560       -1012.8968        4928.2438         619.7828         750.2322         886.7935         222.3225        -103.4501          -8.8834        -228.5744
     561       -1012.8970        4928.2438         620.7609         740.0659         890.9416         231.2751        -105.3989          -0.2241        -230.6764
     562       -1012.8972        4928.2438         622.5421         723.0955         898.0838         246.4471        -108.6105          14.2727        -234.1399
     563       -1012.8973        4928.2438         624.7725         705.5461         906.1075         262.6638        -111.7528          29.0908        -237.4911
     564       -1012.8973        4928.2438         624.7048         706.6160         905.7425         261.7559        -111.4949          28.0794        -237.2199
     565       -1012.8973        4928.2438         624.5817         708.6879         905.0465         260.0109        -111.0144          26.1507        -236.7017
     566       -1012.8973        4928.2438         624.4185         711.5874         904.0816         257.5864        -110.3440          23.4734        -235.9902
     567       -1012.8973        4928.2438         624.2390         715.0701         902.9384         254.7082        -109.5589          20.3104        -235.1497
     568       -1012.8973        4928.2438         624.0717         718.7783         901.7280         251.7089        -108.7498          17.0268        -234.2926
