    step           PotEng           volume            press             p_xx             p_yy             p_zz             p_xy             p_yz             p_zx
     746       -1003.9929        4466.5536         807.0488        1253.3787        1236.8385         -69.0707          96.6376         -66.8680        -244.3390
     747       -1003.9939        4466.5536         806.3037        1247.8121        1236.7054         -65.6065          94.2057         -70.2936        -247.4604
     748       -1003.9951        4466.5536         804.8416        1255.4784        1233.7855         -74.7391         100.7446         -58.6213        -236.4467
     749       -1003.9962        4466.5536         804.5039        1223.5830        1238.2421         -48.3135          81.8698         -90.6572        -266.1355
     750       -1003.9940        4466.5536         799.6707        1317.6157        1218.6342        -137.2377         142.1721          18.5153        -161.1078
     751       -1003.9980        4466.5536         800.9451        1228.9939        1234.4542         -60.6130          88.3770         -76.4982        -255.1045
     752       -1003.9981        4466.5536         801.0700        1233.1953        1233.7128         -63.6981          90.8605         -72.4976        -250.5563
     753       -1003.9982        4466.5536         801.3481        1240.4082        1232.5222         -68.8860          95.1189         -65.6954        -242.8084
     754       -1003.9982        4466.5536         801.8018        1248.3356        1231.3876         -74.3175          99.7386         -58.3819        -234.4148
     755       -1003.9982        4466.5536         801.8252        1248.0168        1231.4896         -74.0309          99.5354         -58.7112        -234.7849
     756       -1003.9982        4466.5536         801.8637        1247.4010        1231.6691         -73.4789          99.1402         -59.3391        -235.4893
     757       -1003.9983        4466.5536         801.9313        1246.5586        1231.9410         -72.7056          98.5925         -60.2199        -236.4847
